	Genes	SRR3383640	SRR3383821	SRR3383782	SRR6283145	SRR3383641	SRR3383783	SRR3383822	SRR6283144
16960	AT4G00231	6.7279204545632	6.918863237274595	7.948367231584678	8.543031820255237	7.658211482751795	6.8826430493618425	6.554588851677637	8.577428828035746
16961	AT4G00232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16962	AT4G00234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16963	AT4G00238	6.442943495848727	7.076815597050832	7.686500527183218	8.353146825498081	7.562242424221072	6.491853096329675	6.129283016944966	8.262094845370179
16964	AT4G00240	5.78135971352466	7.076815597050832	5.459431618637297	5.584962500721157	6.807354922057604	4.6438561897747235	5.7279204545632	4.584962500721156
16965	AT4G00250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16966	AT4G00260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16967	AT4G00270	8.447083226209653	8.447083226209653	9.463524373271179	8.93663793900257	9.64565843240871	8.49585502688717	7.734709620225838	8.829722735086056
16968	AT4G00280	1.0	1.584962500721156	1.584962500721156	0.0	1.0	1.0	2.3219280948873617	0.0
16969	AT4G00290	8.027905996569885	8.930737337562887	8.845490050944377	8.164906926675688	9.095397022792556	7.636624620543648	7.78135971352466	8.087462841250339
16970	AT4G00295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16971	AT4G00300	9.457380879072533	9.850186837645774	9.914385132155443	10.604553229079036	10.192292814470768	8.696967526234287	8.957102041562287	10.330916878114618
16972	AT4G00305	1.0	2.3219280948873617	0.0	2.0	2.807354922057604	0.0	1.584962500721156	0.0
16973	AT4G00310	2.807354922057604	3.4594316186372973	5.0	4.392317422778762	4.6438561897747235	4.169925001442312	3.584962500721156	2.5849625007211556
16974	AT4G00315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16975	AT4G00320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16976	AT4G00330	10.358651200892886	10.949097155729207	10.78463484555752	11.323617763291578	11.515699838284045	9.887220615468383	9.958552715431011	11.148476582178278
16977	AT4G00335	7.087462841250338	7.179909090014935	8.016808287686555	8.927777962082342	8.149747119504681	7.011227255423254	6.459431618637298	9.084808387804364
16978	AT4G00340	9.35974956032233	8.980139577639157	10.211888294546004	9.681238411777805	10.232420927176076	9.280770770130603	8.317412613764871	9.719388820942084
16979	AT4G00342	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
16980	AT4G00350	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
16981	AT4G00355	9.398743691938193	10.43149760425805	10.049848549450562	10.896332403909938	10.692615501694581	9.25974326369078	9.457380879072533	11.452241240430816
16982	AT4G00360	11.967586527296074	11.97906787148051	13.129765981310651	9.303780748177102	12.662890859139061	11.85914649542596	11.615629636968098	8.618385502258606
16983	AT4G00370	10.618385502258606	10.260919533662905	12.19198451336031	10.28424574982967	11.787902559391432	11.115693952197013	9.61654884377899	10.070120944476823
16984	AT4G00380	5.491853096329675	5.584962500721157	6.7414669864011465	5.491853096329675	6.357552004618085	5.7279204545632	4.459431618637297	5.3219280948873635
16985	AT4G00390	3.0	3.906890595608519	4.0	3.0	3.700439718141092	3.169925001442312	2.807354922057604	1.584962500721156
16986	AT4G00400	8.238404739325079	8.055282435501187	9.668884984266247	7.906890595608518	8.794415866350105	8.169925001442312	7.965784284662088	7.409390936137703
16987	AT4G00416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16988	AT4G00420	6.965784284662088	7.0223678130284535	7.936637939002571	6.94251450533924	7.651051691178927	6.94251450533924	6.754887502163467	7.098032082960527
16989	AT4G00430	10.590587049915037	9.824958740528524	12.36194377373524	9.131856960608793	11.538673953082668	11.34318571544788	9.521600439723727	8.864186144654278
16990	AT4G00440	9.036173612553485	9.224001674198103	9.939579214314692	8.535275376620802	9.957102041562287	8.933690654952233	8.285402218862249	8.632995197142957
16991	AT4G00450	9.984418458801137	10.177419537989236	11.148476582178278	10.926295994781112	11.14338321398982	10.079484783826816	9.434628227636725	11.127349541059118
16992	AT4G00460	2.3219280948873617	2.0	3.4594316186372973	1.0	1.584962500721156	2.5849625007211556	1.584962500721156	1.0
16993	AT4G00467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16994	AT4G00480	3.169925001442312	4.459431618637297	5.20945336562895	2.5849625007211556	3.3219280948873617	3.169925001442312	2.5849625007211556	3.0
16995	AT4G00490	10.460455896309638	9.535275376620802	11.876133200043016	7.906890595608518	11.229419688230417	10.338736382573916	8.965784284662089	7.845490050944375
16996	AT4G00500	8.194756854422247	8.546894459887637	9.044394119358452	8.03342300153745	9.250298417906333	8.379378367071261	7.7142455176661215	8.290018846932618
16997	AT4G00520	8.189824558880018	8.092757140919852	9.283088353024002	8.675957032941751	9.487840033823053	8.618385502258606	7.86418614465428	8.882643049361839
16998	AT4G00525	4.3219280948873635	4.906890595608519	5.20945336562895	4.807354922057604	5.977279923499918	4.754887502163468	4.459431618637297	5.087462841250339
16999	AT4G00530	3.906890595608519	4.169925001442312	5.614709844115208	5.78135971352466	5.8826430493618425	4.523561956057013	3.700439718141092	5.087462841250339
17000	AT4G00540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17001	AT4G00550	8.0	8.640244936222345	8.864186144654278	8.405141463136344	9.296916206879287	8.179909090014933	7.4998458870832065	8.113742166049189
17002	AT4G00560	8.257387842692651	7.392317422778762	9.430452551665534	8.98299357469431	9.116343961237467	8.727920454563199	7.276124405274237	9.036173612553485
17003	AT4G00570	10.20334800297976	10.483815777264255	11.057314877782703	10.030667136246944	11.097373768990224	9.964340867792416	9.808964174919259	9.972979786066292
17004	AT4G00580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17005	AT4G00585	7.912889336229964	8.51175265376738	9.324180546618742	8.94251450533924	9.38586240064146	8.361943773735241	7.7142455176661215	8.774787059601174
17006	AT4G00590	6.247927513443584	6.247927513443584	7.159871336778389	8.228818690495881	7.179909090014935	6.189824558880018	6.189824558880018	8.527477006060396
17007	AT4G00600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
17008	AT4G00610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17009	AT4G00620	6.129283016944966	7.546894459887637	7.209453365628951	7.8826430493618425	7.4998458870832065	6.209453365628951	6.539158811108031	7.6794800995054455
17010	AT4G00630	9.991521846075695	10.685624839726355	11.073472153976462	9.926295994781114	11.016111838220512	10.122827994807666	9.977279923499916	10.066089190457774
17011	AT4G00650	4.954196310386875	5.20945336562895	6.3750394313469245	6.209453365628951	5.977279923499918	5.78135971352466	5.357552004618084	6.906890595608518
17012	AT4G00651	0.0	0.0	1.584962500721156	0.0	1.584962500721156	1.584962500721156	1.0	1.0
17013	AT4G00660	8.710806433699354	8.98299357469431	9.73809225962049	9.857980995127571	9.843921051289037	8.794415866350105	8.233619676759702	9.967226258835991
17014	AT4G00670	4.247927513443585	6.7279204545632	5.754887502163467	5.672425341971495	5.614709844115208	4.906890595608519	5.28540221886225	5.392317422778762
17015	AT4G00680	3.4594316186372973	3.906890595608519	2.807354922057604	1.584962500721156	3.3219280948873617	2.0	3.3219280948873617	2.3219280948873617
17016	AT4G00690	4.459431618637297	5.087462841250339	4.807354922057604	4.6438561897747235	5.459431618637297	4.584962500721156	4.700439718141092	4.392317422778762
17017	AT4G00695	2.3219280948873617	3.0	2.807354922057604	3.169925001442312	2.807354922057604	1.584962500721156	1.0	2.807354922057604
17018	AT4G00700	8.700439718141093	10.135709286104401	8.885696373339394	3.8073549220576037	9.144658242831882	5.614709844115208	9.074141462752506	4.087462841250339
17019	AT4G00710	9.383704292474054	9.707359132080883	10.497851836951117	10.514714054138489	10.650154213675094	9.722807531169547	8.965784284662089	10.200898605038443
17020	AT4G00720	10.052568050804153	10.014020470314932	11.360298426618044	11.279030136449649	11.358101707440849	10.496853777388043	9.346513733165636	11.640244936222345
17021	AT4G00730	10.712527000439824	9.774787059601174	11.505811553919596	12.147522944350744	11.869208250550829	10.689124404913258	9.388017285345137	12.118292233026992
17022	AT4G00740	8.857980995127571	9.152284842306582	10.041659151637214	9.487840033823053	9.864186144654278	8.997179480937621	8.383704292474054	9.37937836707126
17023	AT4G00750	8.665335917185175	8.918863237274595	10.689124404913258	10.083479327331842	9.44086916761087	9.731319031025064	8.49585502688717	10.678600139099457
17024	AT4G00752	7.774787059601174	7.592457037268081	8.857980995127571	9.83605035505807	8.870364719583405	7.888743248898258	7.076815597050832	9.90839262077375
17025	AT4G00755	7.129283016944966	7.0223678130284535	8.79766152585376	7.6147098441152075	7.994353436858858	7.734709620225838	6.7279204545632	7.357552004618085
17026	AT4G00760	7.357552004618085	7.754887502163467	8.867278739709663	8.703903573444663	8.463524373271179	7.467605550082997	6.8826430493618425	8.717676423066393
17027	AT4G00770	6.930737337562888	7.434628227636725	8.312882955284357	8.092757140919852	8.169925001442312	6.78135971352466	6.807354922057604	8.475733430966399
17028	AT4G00780	11.34207466799914	12.360024019571874	13.007728114632256	12.1999790076159	12.171489577065653	11.892542816648552	11.025139562278508	12.30890780406394
17029	AT4G00800	10.083479327331842	10.64745842645492	11.184255495405347	11.221587121264806	11.152284842306583	10.363039630256514	9.909893083770042	11.466076461396254
17030	AT4G00810	8.455327220304559	8.344295907915816	10.071462362556623	9.06339508128851	9.82177398197057	8.72451385311995	7.426264754702097	8.651051691178928
17031	AT4G00820	4.754887502163468	6.539158811108031	6.2288186904958796	4.392317422778762	5.584962500721157	5.357552004618084	6.066089190457772	5.0
17032	AT4G00830	8.851749041416056	9.100662339005199	10.31628153174622	10.968666793195208	10.125413470483316	9.409390936137704	8.409390936137703	11.098032082960527
17033	AT4G00840	6.845490050944375	7.011227255423254	7.8826430493618425	7.592457037268081	7.839203788096943	7.129283016944966	6.426264754702097	7.4838157772642555
17034	AT4G00850	4.906890595608519	6.129283016944966	6.0443941193584525	5.247927513443585	6.475733430966398	5.169925001442311	5.459431618637297	5.247927513443585
17035	AT4G00860	8.233619676759702	8.807354922057604	9.49585502688717	8.113742166049189	9.428360172704293	8.396604781181859	8.179909090014933	7.787902559391433
17036	AT4G00870	5.426264754702097	2.807354922057604	3.169925001442312	0.0	6.523561956057013	4.459431618637297	1.0	0.0
17037	AT4G00872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17038	AT4G00880	2.5849625007211556	2.0	3.8073549220576037	2.807354922057604	3.906890595608519	4.0	2.0	0.0
17039	AT4G00883	6.523561956057013	6.409390936137703	8.308339030139408	6.658211482751795	7.339850002884624	7.523561956057013	5.247927513443585	5.28540221886225
17040	AT4G00889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17041	AT4G00890	0.0	1.584962500721156	1.584962500721156	0.0	0.0	0.0	0.0	1.584962500721156
17042	AT4G00893	1.0	1.0	1.0	0.0	1.584962500721156	0.0	1.0	0.0
17043	AT4G00895	10.65642486327778	10.419960177847887	11.889884170302828	11.016808287686558	11.755304888262401	10.806549621985962	9.842350343413807	10.74819284958946
17044	AT4G00900	8.214319120800766	7.807354922057604	9.481799431665753	9.002815015607053	9.164906926675688	8.417852514885897	6.754887502163467	8.546894459887637
17045	AT4G00905	4.0	4.857980995127573	5.807354922057604	5.044394119358453	4.3219280948873635	4.459431618637297	3.4594316186372973	4.954196310386875
17046	AT4G00910	1.0	0.0	1.584962500721156	1.0	1.0	1.0	0.0	1.0
17047	AT4G00920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17048	AT4G00925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17049	AT4G00930	7.303780748177103	7.721099188707186	8.396604781181859	8.303780748177102	8.224001674198105	7.6147098441152075	7.139551352398794	8.238404739325079
17050	AT4G00940	5.169925001442311	6.303780748177103	6.507794640198697	6.6147098441152075	6.108524456778168	5.554588851677637	4.459431618637297	6.78135971352466
17051	AT4G00950	7.988684686772165	6.672425341971495	8.59618975614441	8.721099188707186	8.90388184573618	7.888743248898258	5.754887502163467	7.912889336229964
17052	AT4G00953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17053	AT4G00955	7.392317422778762	8.409390936137703	8.778077129535358	6.491853096329675	8.49585502688717	7.6147098441152075	7.011227255423254	6.285402218862249
17054	AT4G00960	4.857980995127573	5.247927513443585	6.357552004618085	4.3219280948873635	5.3219280948873635	5.087462841250339	3.700439718141092	5.0
17055	AT4G00970	8.778077129535358	10.303780748177102	9.719388820942084	8.74819284958946	9.54882190845875	8.74819284958946	9.556506054671928	9.06339508128851
17056	AT4G00980	5.28540221886225	5.807354922057604	6.6865005271832185	7.179909090014935	6.247927513443584	6.149747119504683	5.044394119358453	6.599912842187128
17057	AT4G00990	8.179909090014933	8.219168520462162	9.43254190038826	9.481799431665753	9.233619676759703	8.519636252843213	7.761551232444479	9.60177078840771
17058	AT4G01000	9.672425341971497	9.96289600533726	10.726218159332197	12.33706433868474	10.744833837499542	9.893301530860565	9.328674927327947	13.028251428162793
17059	AT4G01010	8.584962500721156	8.971543553950774	8.682994583681682	9.503825737995749	9.599912842187127	7.569855608330947	8.290018846932618	9.929258408636972
17060	AT4G01020	8.326429487122303	8.434628227636725	9.167418145831736	8.974414589805528	9.505811553919594	8.523561956057014	7.7142455176661215	9.152284842306582
17061	AT4G01023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17062	AT4G01026	7.888743248898258	8.375039431346924	9.430452551665534	8.519636252843213	9.167418145831736	8.247927513443585	8.103287808412023	8.60733031374961
17063	AT4G01030	6.820178962415187	6.6147098441152075	8.228818690495881	7.78135971352466	7.965784284662088	7.2288186904958796	6.392317422778762	7.665335917185176
17064	AT4G01037	8.129283016944967	9.459431618637296	9.276124405274238	9.321928094887364	9.346513733165636	8.022367813028454	8.661778097771986	8.74819284958946
17065	AT4G01040	8.022367813028454	8.413627929024173	9.59618975614441	8.276124405274237	8.83605035505807	8.339850002884624	7.794415866350106	8.159871336778389
17066	AT4G01050	12.270003253378446	12.39231742277876	14.196909442541136	12.298349015658186	13.168828788061349	13.075312006460445	11.945809584900823	12.419960177847885
17067	AT4G01060	4.584962500721156	5.954196310386875	5.672425341971495	3.0	5.392317422778762	5.7004397181410935	5.7004397181410935	3.8073549220576037
17068	AT4G01070	11.368506461507693	11.413627929024171	12.926481323966401	8.930737337562887	12.505067193231886	12.198138052401116	10.7515440590891	8.434628227636725
17069	AT4G01080	9.69522829149575	9.154818109052103	11.790348496751914	3.169925001442312	11.700006150882867	10.472690839242778	9.38586240064146	1.584962500721156
17070	AT4G01090	8.751544059089099	9.057991722759175	10.011227255423254	8.535275376620802	9.607330313749609	9.09275714091985	8.285402218862249	8.897845456005511
17071	AT4G01100	9.501837184902298	10.100662339005199	11.268542000300126	11.020979938904214	10.631177055703981	10.186114239541645	9.481799431665753	11.220982851081775
17072	AT4G01110	3.8073549220576037	3.0	3.4594316186372973	1.0	3.700439718141092	3.0	2.3219280948873617	2.0
17073	AT4G01120	7.4998458870832065	7.467605550082997	8.475733430966399	10.308339030139408	8.317412613764871	7.651051691178927	6.768184324776926	10.653740778706569
17074	AT4G01130	8.005624549193879	5.832890014164741	7.936637939002571	6.857980995127572	8.658211482751796	5.169925001442311	5.554588851677637	6.6865005271832185
17075	AT4G01140	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.584962500721156
17076	AT4G01150	13.139231570719351	12.986375379435337	14.854381430462253	12.69283341500077	14.17718592208056	13.742730476519178	12.848622940429339	12.995237170449053
17077	AT4G01160	0.0	0.0	1.584962500721156	0.0	1.584962500721156	0.0	0.0	0.0
17078	AT4G01170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17079	AT4G01180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17080	AT4G01190	3.906890595608519	4.459431618637297	4.3219280948873635	3.4594316186372973	5.392317422778762	3.906890595608519	3.8073549220576037	2.807354922057604
17081	AT4G01200	4.247927513443585	4.906890595608519	4.459431618637297	4.584962500721156	5.392317422778762	4.169925001442312	4.857980995127573	4.087462841250339
17082	AT4G01210	9.162391328756906	9.721099188707186	10.107217075591382	9.94104760634058	10.157346935362844	9.194756854422248	9.111135670234708	9.769837843629439
17083	AT4G01220	6.6293566200796095	6.658211482751795	7.523561956057013	6.857980995127572	7.774787059601174	6.807354922057604	6.169925001442312	6.0223678130284535
17084	AT4G01230	3.169925001442312	2.5849625007211556	3.0	2.3219280948873617	3.169925001442312	2.0	1.584962500721156	0.0
17085	AT4G01240	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
17086	AT4G01245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17087	AT4G01250	4.392317422778762	6.392317422778762	5.8826430493618425	8.527477006060396	6.129283016944966	4.6438561897747235	6.599912842187128	10.277287400130355
17088	AT4G01260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17089	AT4G01270	3.4594316186372973	3.169925001442312	3.700439718141092	0.0	3.584962500721156	1.584962500721156	1.584962500721156	0.0
17090	AT4G01280	7.507794640198697	7.636624620543648	9.4757334309664	7.930737337562888	8.693486957499324	8.471675214392045	7.066089190457772	7.930737337562888
17091	AT4G01290	10.501837184902298	10.919608238603251	11.728770849542663	11.532355925288847	11.619302955415687	10.762382038710392	10.247927513443585	11.655530723155644
17092	AT4G01310	11.177419537989238	10.023754353299417	12.898412441684213	12.738725622493426	12.237209960755024	11.61378946447258	9.874981347653774	12.622280655215585
17093	AT4G01320	9.041659151637214	9.556506054671928	10.090112419664287	9.823367240046236	9.848622940429339	8.933690654952233	8.804131021183318	9.881113960675096
17094	AT4G01330	7.924812503605782	9.228818690495881	9.368506461507694	10.304921669581672	8.945443836377912	8.475733430966399	8.839203788096944	11.29634268469289
17095	AT4G01335	0.0	2.0	2.5849625007211556	3.4594316186372973	2.0	1.584962500721156	3.3219280948873617	5.614709844115208
17096	AT4G01340	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0
17097	AT4G01350	1.0	0.0	0.0	3.0	0.0	1.0	0.0	3.906890595608519
17098	AT4G01360	3.584962500721156	5.087462841250339	3.8073549220576037	2.5849625007211556	4.247927513443585	2.5849625007211556	4.247927513443585	2.807354922057604
17099	AT4G01370	9.333155350310617	9.881113960675096	10.217957697864113	9.588714635582264	10.273795599214264	8.90388184573618	9.049848549450562	9.65642486327778
17100	AT4G01380	6.554588851677637	6.977279923499918	7.741466986401146	3.169925001442312	7.294620748891628	6.491853096329675	6.209453365628951	3.3219280948873617
17101	AT4G01390	9.303780748177102	9.868822554774999	10.761551232444479	6.94251450533924	10.287712379549447	9.357552004618084	9.060695931687556	7.707359132080882
17102	AT4G01395	8.994353436858859	9.554588851677638	10.117643101389092	9.370687406807216	10.286557761607957	8.977279923499916	8.965784284662089	9.25974326369078
17103	AT4G01400	4.857980995127573	5.169925001442311	5.247927513443585	5.357552004618084	5.6438561897747235	4.247927513443585	5.087462841250339	4.459431618637297
17104	AT4G01410	5.491853096329675	5.357552004618084	6.087462841250338	8.832890014164743	5.7279204545632	5.523561956057013	4.523561956057013	8.577428828035746
17105	AT4G01420	1.584962500721156	2.0	3.0	2.5849625007211556	2.3219280948873617	3.4594316186372973	1.0	1.0
17106	AT4G01430	2.3219280948873617	5.247927513443585	4.906890595608519	0.0	2.5849625007211556	4.169925001442312	4.087462841250339	2.5849625007211556
17107	AT4G01435	0.0	0.0	1.0	0.0	0.0	0.0	1.584962500721156	0.0
17108	AT4G01440	5.491853096329675	6.129283016944966	7.357552004618085	4.700439718141092	5.614709844115208	6.523561956057013	4.954196310386875	5.087462841250339
17109	AT4G01450	7.693486957499325	8.79766152585376	9.453270634010622	6.554588851677637	8.654636028527968	8.48784003382305	7.055282435501191	7.189824558880018
17110	AT4G01460	6.569855608330947	3.584962500721156	7.285402218862249	5.20945336562895	6.209453365628951	6.066089190457772	5.3219280948873635	5.754887502163467
17111	AT4G01470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17112	AT4G01480	8.918863237274595	9.016808287686557	9.748192849589461	7.60733031374961	10.468624042918018	9.090112419664287	8.011227255423254	7.321928094887363
17113	AT4G01500	3.3219280948873617	2.807354922057604	4.087462841250339	4.0	4.807354922057604	3.906890595608519	2.0	3.3219280948873617
17114	AT4G01510	5.523561956057013	5.491853096329675	6.554588851677637	5.7004397181410935	6.6438561897747235	6.0	5.426264754702097	4.392317422778762
17115	AT4G01516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17116	AT4G01520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17117	AT4G01535	1.584962500721156	0.0	0.0	1.584962500721156	1.0	0.0	0.0	0.0
17118	AT4G01540	6.0443941193584525	6.357552004618085	6.672425341971495	7.554588851677637	7.734709620225838	6.507794640198697	5.7004397181410935	6.108524456778168
17119	AT4G01550	7.2384047393250786	7.74819284958946	7.8765169465649985	7.686500527183218	8.276124405274237	7.149747119504683	7.149747119504683	7.672425341971495
17120	AT4G01560	7.4838157772642555	7.906890595608518	8.991521846075695	8.558420713268664	8.515699838284043	7.599912842187128	7.303780748177103	8.379378367071261
17121	AT4G01570	7.531381460516312	7.4838157772642555	8.985841937003341	8.154818109052105	8.661778097771986	7.851749041416057	6.9886846867721655	7.592457037268081
17122	AT4G01575	1.584962500721156	1.0	2.807354922057604	0.0	2.5849625007211556	1.584962500721156	1.584962500721156	1.0
17123	AT4G01580	2.5849625007211556	1.0	3.3219280948873617	2.0	3.0	2.3219280948873617	1.0	2.0
17124	AT4G01590	7.6147098441152075	7.960001932068081	8.829722735086056	7.870364719583406	8.60733031374961	7.6220518194563756	7.357552004618085	7.569855608330947
17125	AT4G01595	7.554588851677637	7.813781191217037	7.936637939002571	9.463524373271179	8.554588851677638	7.321928094887363	7.366322214245817	9.394462694610317
17126	AT4G01600	6.491853096329675	6.285402218862249	7.994353436858858	8.546894459887637	6.6865005271832185	7.219168520462161	4.754887502163468	8.422064766172811
17127	AT4G01610	10.54882190845875	11.339850002884624	11.078150807734652	12.053586543639176	11.378294855911891	10.184875342908283	10.23840473932508	12.289730740083757
17128	AT4G01630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17129	AT4G01640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17130	AT4G01650	7.276124405274237	7.554588851677637	8.294620748891628	8.016808287686555	8.413627929024173	7.442943495848727	6.8826430493618425	7.988684686772165
17131	AT4G01660	7.651051691178927	8.62935662007961	8.527477006060396	8.076815597050832	8.679480099505446	7.658211482751795	8.005624549193879	7.554588851677637
17132	AT4G01670	5.20945336562895	4.754887502163468	4.0	5.832890014164741	6.247927513443584	3.8073549220576037	2.3219280948873617	6.129283016944966
17133	AT4G01671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17134	AT4G01680	2.807354922057604	3.4594316186372973	3.0	3.8073549220576037	2.0	2.807354922057604	3.0	2.5849625007211556
17135	AT4G01690	10.15608307628868	10.79603960882977	11.849014073694821	10.127994320976391	11.150381968817847	10.696098170955864	10.276124405274238	9.853309555403674
17136	AT4G01700	8.08214904135387	9.428360172704293	7.74819284958946	7.0443941193584525	8.854868383260236	5.857980995127572	7.906890595608518	7.426264754702097
17137	AT4G01703	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17138	AT4G01710	6.357552004618085	6.906890595608518	7.6147098441152075	7.459431618637298	7.761551232444479	6.554588851677637	6.247927513443584	7.400879436282184
17139	AT4G01720	8.266786540694902	8.974414589805528	8.965784284662089	8.948367231584678	9.252665432450248	7.57742882803575	7.546894459887637	9.417852514885896
17140	AT4G01730	3.0	2.3219280948873617	3.4594316186372973	0.0	2.0	2.0	1.584962500721156	1.584962500721156
17141	AT4G01735	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
17142	AT4G01740	6.672425341971495	7.60733031374961	6.3750394313469245	6.491853096329675	8.005624549193879	5.614709844115208	6.539158811108031	6.569855608330947
17143	AT4G01750	8.857980995127571	9.294620748891626	8.434628227636725	8.124121311829187	10.25974326369078	7.0223678130284535	7.826548487290915	8.321928094887364
17144	AT4G01760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17145	AT4G01770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17146	AT4G01780	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0
17147	AT4G01790	4.459431618637297	5.3219280948873635	5.392317422778762	6.569855608330947	6.108524456778168	5.459431618637297	4.0	5.832890014164741
17148	AT4G01800	11.913263430628762	11.670213636738564	13.576602440771532	12.746724244025831	12.941597868266095	12.492854620174748	11.156715144224703	13.072802534544207
17149	AT4G01810	9.142107057302551	9.800899899920305	10.098032082960527	9.754887502163466	10.197216693110052	8.991521846075695	8.930737337562887	9.670656249118439
17150	AT4G01820	2.3219280948873617	1.0	2.0	4.807354922057604	2.5849625007211556	1.0	1.0	4.6438561897747235
17151	AT4G01830	2.0	0.0	0.0	2.3219280948873617	1.0	1.0	0.0	1.0
17152	AT4G01840	7.129283016944966	7.78135971352466	8.271463027904375	8.308339030139408	8.48784003382305	7.672425341971495	7.139551352398794	8.076815597050832
17153	AT4G01850	10.476746203939467	11.189206834597023	12.03960451795376	11.743151394112502	11.584022940257542	10.798471801101618	10.875749351420056	11.901621158346114
17154	AT4G01860	8.149747119504681	8.204571144249204	9.503825737995749	8.76487159073609	9.082149041353869	8.39231742277876	7.348728154231077	8.79766152585376
17155	AT4G01870	5.1292830169449655	6.6147098441152075	6.209453365628951	11.514714054138489	4.857980995127573	3.700439718141092	5.7279204545632	13.583200322609205
17156	AT4G01880	7.417852514885897	7.562242424221072	8.174925682500678	8.184875342908283	8.430452551665532	7.599912842187128	6.7004397181410935	8.290018846932618
17157	AT4G01883	7.531381460516312	8.640244936222345	9.550746785383243	5.6438561897747235	8.379378367071261	8.581200581924957	8.321928094887364	5.044394119358453
17158	AT4G01890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17159	AT4G01895	4.247927513443585	4.169925001442312	4.906890595608519	4.857980995127573	4.906890595608519	3.8073549220576037	3.3219280948873617	5.357552004618084
17160	AT4G01897	7.592457037268081	7.807354922057604	8.693486957499324	6.7279204545632	8.73809225962049	7.857980995127572	7.087462841250338	6.7414669864011465
17161	AT4G01900	7.870364719583406	8.044394119358454	9.167418145831736	7.8765169465649985	8.882643049361839	7.794415866350106	7.434628227636725	7.800899899920305
17162	AT4G01910	5.28540221886225	6.7414669864011465	6.087462841250338	5.1292830169449655	6.285402218862249	5.087462841250339	4.584962500721156	6.108524456778168
17163	AT4G01915	7.94251450533924	7.139551352398794	8.954196310386875	8.179909090014933	9.164906926675688	8.375039431346924	6.584962500721157	7.78135971352466
17164	AT4G01920	5.459431618637297	6.6147098441152075	5.7004397181410935	6.0	6.321928094887363	4.523561956057013	5.28540221886225	5.3219280948873635
17165	AT4G01925	1.0	2.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0
17166	AT4G01930	1.584962500721156	1.0	2.0	1.584962500721156	2.0	1.584962500721156	0.0	1.584962500721156
17167	AT4G01935	8.751544059089099	8.807354922057604	10.148476582178278	8.59245703726808	9.912889336229961	9.066089190457774	7.988684686772165	8.447083226209653
17168	AT4G01940	10.094077685671904	10.279610581052484	11.17367713630342	10.040289721025717	11.312315746690107	10.202123823830462	9.577428828035748	10.14338321398982
17169	AT4G01950	8.640244936222345	8.076815597050832	9.86727873970966	3.8073549220576037	9.098032082960527	9.131856960608793	7.651051691178927	3.906890595608519
17170	AT4G01960	7.303780748177103	7.348728154231077	8.299208018387281	8.405141463136344	8.280770770130601	7.392317422778762	6.7142455176661215	8.049848549450562
